name,storage,lock_status,condition,price,amz,original_feed_price,amazon_price,after_amazon,sellcell_fee,shipping_fee,condition_fee,total_walkaway,profit,profit_pct,new_price,new_profit,new_profit_pct,status
GALAXY S22 ULTRA,128GB,att,broken,$37.00 ,274.99,31.00,274.99,242.99,19.44,15.00,50.00,158.55,127.55,411.46%,36.00,122.55,340.42%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,verizon,flawless,$152.00 ,274.99,144.00,274.99,242.99,19.44,15.00,10.00,198.55,54.55,37.88%,145.00,53.55,36.93%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,128GB,verizon,good,$130.00 ,274.99,108.00,274.99,242.99,19.44,15.00,10.00,198.55,90.55,83.84%,113.00,85.55,75.71%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,verizon,fair,$73.00 ,274.99,65.00,274.99,242.99,19.44,15.00,30.00,178.55,113.55,174.69%,70.00,108.55,155.07%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,verizon,broken,$37.00 ,274.99,23.00,274.99,242.99,19.44,15.00,50.00,158.55,135.55,589.35%,28.00,130.55,466.26%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,tmobile,flawless,$151.00 ,274.99,142.00,274.99,242.99,19.44,15.00,10.00,198.55,56.55,39.83%,143.00,55.55,38.85%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,128GB,tmobile,good,$130.00 ,274.99,106.00,274.99,242.99,19.44,15.00,10.00,198.55,92.55,87.31%,111.00,87.55,78.88%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,tmobile,fair,$92.00 ,274.99,68.00,274.99,242.99,19.44,15.00,30.00,178.55,110.55,162.58%,73.00,105.55,144.59%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,tmobile,broken,$34.00 ,274.99,27.00,274.99,242.99,19.44,15.00,50.00,158.55,131.55,487.23%,32.00,126.55,395.47%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,unlocked,flawless,$187.00 ,299.99,172.00,299.99,265.99,21.28,15.00,10.00,219.71,47.71,27.74%,173.00,46.71,27.00%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,128GB,unlocked,good,$161.00 ,299.99,146.00,299.99,265.99,21.28,15.00,10.00,219.71,73.71,50.49%,149.00,70.71,47.46%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,128GB,unlocked,fair,$127.00 ,299.99,91.00,299.99,265.99,21.28,15.00,30.00,199.71,108.71,119.46%,96.00,103.71,108.03%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,128GB,unlocked,broken,$56.00 ,299.99,37.00,299.99,265.99,21.28,15.00,50.00,179.71,142.71,385.71%,42.00,137.71,327.88%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,att,flawless,$181.00 ,289.0,171.00,289.00,255.88,20.47,15.00,10.00,210.41,39.41,23.05%,172.00,38.41,22.33%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,256gb,att,good,$157.00 ,289.0,137.00,289.00,255.88,20.47,15.00,10.00,210.41,73.41,53.58%,140.00,70.41,50.29%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,256gb,att,fair,$112.00 ,289.0,83.00,289.00,255.88,20.47,15.00,30.00,190.41,107.41,129.41%,88.00,102.41,116.37%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,att,broken,$41.00 ,289.0,39.00,289.00,255.88,20.47,15.00,50.00,170.41,131.41,336.95%,44.00,126.41,287.29%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,verizon,flawless,$170.00 ,289.0,153.00,289.00,255.88,20.47,15.00,10.00,210.41,57.41,37.52%,154.00,56.41,36.63%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,256gb,verizon,good,$145.00 ,289.0,114.00,289.00,255.88,20.47,15.00,10.00,210.41,96.41,84.57%,119.00,91.41,76.81%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,verizon,fair,$82.00 ,289.0,66.00,289.00,255.88,20.47,15.00,30.00,190.41,124.41,188.50%,71.00,119.41,168.18%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,verizon,broken,$39.00 ,289.0,24.00,289.00,255.88,20.47,15.00,50.00,170.41,146.41,610.04%,29.00,141.41,487.62%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,tmobile,flawless,$168.00 ,289.0,153.00,289.00,255.88,20.47,15.00,10.00,210.41,57.41,37.52%,154.00,56.41,36.63%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,256gb,tmobile,good,$137.00 ,289.0,114.00,289.00,255.88,20.47,15.00,10.00,210.41,96.41,84.57%,119.00,91.41,76.81%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,tmobile,fair,$107.00 ,289.0,82.00,289.00,255.88,20.47,15.00,30.00,190.41,108.41,132.21%,87.00,103.41,118.86%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,tmobile,broken,$37.00 ,289.0,28.00,289.00,255.88,20.47,15.00,50.00,170.41,142.41,508.61%,33.00,137.41,416.39%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,unlocked,flawless,$205.78 ,314.0,194.00,314.00,278.88,22.31,15.00,10.00,231.57,37.57,19.37%,195.00,36.57,18.75%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,256gb,unlocked,good,$196.00 ,314.0,173.00,314.00,278.88,22.31,15.00,10.00,231.57,58.57,33.86%,174.00,57.57,33.09%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,256gb,unlocked,fair,$142.00 ,314.0,106.00,314.00,278.88,22.31,15.00,30.00,211.57,105.57,99.59%,111.00,100.57,90.60%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,256gb,unlocked,broken,$56.00 ,314.0,44.00,314.00,278.88,22.31,15.00,50.00,191.57,147.57,335.39%,49.00,142.57,290.96%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,att,flawless,$181.00 ,333.17,184.00,333.17,296.52,23.72,15.00,10.00,247.80,63.80,34.67%,185.00,62.80,33.94%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,512GB,att,good,$157.00 ,333.17,152.00,333.17,296.52,23.72,15.00,10.00,247.80,95.80,63.02%,155.00,92.80,59.87%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,512GB,att,fair,$112.00 ,333.17,93.00,333.17,296.52,23.72,15.00,30.00,227.80,134.80,144.94%,98.00,129.80,132.44%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,att,broken,$41.00 ,333.17,44.00,333.17,296.52,23.72,15.00,50.00,207.80,163.80,372.26%,49.00,158.80,324.07%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,verizon,flawless,$170.00 ,333.17,179.00,333.17,296.52,23.72,15.00,10.00,247.80,68.80,38.43%,180.00,67.80,37.66%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,512GB,verizon,good,$145.00 ,333.17,140.00,333.17,296.52,23.72,15.00,10.00,247.80,107.80,77.00%,145.00,102.80,70.89%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,verizon,fair,$82.00 ,333.17,86.00,333.17,296.52,23.72,15.00,30.00,227.80,141.80,164.88%,91.00,136.80,150.32%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,verizon,broken,$39.00 ,333.17,37.00,333.17,296.52,23.72,15.00,50.00,207.80,170.80,461.61%,42.00,165.80,394.75%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,tmobile,flawless,$168.00 ,333.17,166.00,333.17,296.52,23.72,15.00,10.00,247.80,81.80,49.27%,169.00,78.80,46.62%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,512GB,tmobile,good,$137.00 ,333.17,124.00,333.17,296.52,23.72,15.00,10.00,247.80,123.80,99.83%,129.00,118.80,92.09%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,tmobile,fair,$107.00 ,333.17,86.00,333.17,296.52,23.72,15.00,30.00,227.80,141.80,164.88%,91.00,136.80,150.32%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,tmobile,broken,$37.00 ,333.17,33.00,333.17,296.52,23.72,15.00,50.00,207.80,174.80,529.68%,38.00,169.80,446.83%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,unlocked,flawless,$205.78 ,358.17,199.00,358.17,319.52,25.56,15.00,10.00,268.96,69.96,35.15%,200.00,68.96,34.48%,Already ≥ 15% profit – bumped $1.00
GALAXY S22 ULTRA,512GB,unlocked,good,$196.00 ,358.17,180.00,358.17,319.52,25.56,15.00,10.00,268.96,88.96,49.42%,183.00,85.96,46.97%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,512GB,unlocked,fair,$142.00 ,358.17,111.00,358.17,319.52,25.56,15.00,30.00,248.96,137.96,124.28%,116.00,132.96,114.62%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,512GB,unlocked,broken,$56.00 ,358.17,46.00,358.17,319.52,25.56,15.00,50.00,228.96,182.96,397.73%,51.00,177.96,348.93%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,att,flawless,$181.00 ,493.44000000000005,204.00,493.44,443.96,30.00,15.00,10.00,388.96,184.96,90.67%,209.00,179.96,86.11%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,att,good,$157.00 ,493.44000000000005,162.00,493.44,443.96,30.00,15.00,10.00,388.96,226.96,140.10%,167.00,221.96,132.91%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,att,fair,$112.00 ,493.44000000000005,104.00,493.44,443.96,30.00,15.00,30.00,368.96,264.96,254.77%,109.00,259.96,238.50%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,att,broken,$41.00 ,493.44000000000005,48.00,493.44,443.96,30.00,15.00,50.00,348.96,300.96,627.01%,53.00,295.96,558.42%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,verizon,flawless,$170.00 ,493.44000000000005,193.00,493.44,443.96,30.00,15.00,10.00,388.96,195.96,101.54%,198.00,190.96,96.45%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,verizon,good,$145.00 ,493.44000000000005,150.00,493.44,443.96,30.00,15.00,10.00,388.96,238.96,159.31%,155.00,233.96,150.95%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,verizon,fair,$82.00 ,493.44000000000005,93.00,493.44,443.96,30.00,15.00,30.00,368.96,275.96,296.74%,98.00,270.96,276.49%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,verizon,broken,$39.00 ,493.44000000000005,40.00,493.44,443.96,30.00,15.00,50.00,348.96,308.96,772.41%,45.00,303.96,675.48%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,tmobile,flawless,$168.00 ,493.44000000000005,185.00,493.44,443.96,30.00,15.00,10.00,388.96,203.96,110.25%,190.00,198.96,104.72%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,tmobile,good,$137.00 ,493.44000000000005,147.00,493.44,443.96,30.00,15.00,10.00,388.96,241.96,164.60%,152.00,236.96,155.90%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,tmobile,fair,$107.00 ,493.44000000000005,100.00,493.44,443.96,30.00,15.00,30.00,368.96,268.96,268.96%,105.00,263.96,251.40%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,tmobile,broken,$37.00 ,493.44000000000005,40.00,493.44,443.96,30.00,15.00,50.00,348.96,308.96,772.41%,45.00,303.96,675.48%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,unlocked,flawless,$205.78 ,518.44,239.00,518.44,466.96,30.00,15.00,10.00,411.96,172.96,72.37%,242.00,169.96,70.23%,Already ≥ 15% profit – bumped $3.00
GALAXY S22 ULTRA,1TB,unlocked,good,$196.00 ,518.44,218.00,518.44,466.96,30.00,15.00,10.00,411.96,193.96,88.97%,223.00,188.96,84.74%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,unlocked,fair,$142.00 ,518.44,116.00,518.44,466.96,30.00,15.00,30.00,391.96,275.96,237.90%,121.00,270.96,223.94%,Already ≥ 15% profit – bumped $5.00
GALAXY S22 ULTRA,1TB,unlocked,broken,$56.00 ,518.44,52.00,518.44,466.96,30.00,15.00,50.00,371.96,319.96,615.32%,57.00,314.96,552.57%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,att,flawless,$110.10 ,169.0,113.00,169.00,145.48,11.64,15.00,10.00,108.84,-4.16,-3.68%,95.00,13.84,14.57%,Repriced to hit 15% profit
GALAXY S22+,128GB,att,good,$98.00 ,169.0,93.15,169.00,145.48,11.64,15.00,10.00,108.84,15.69,16.85%,94.00,14.84,15.79%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,128GB,att,fair,$64.00 ,169.0,52.00,169.00,145.48,11.64,15.00,30.00,88.84,36.84,70.85%,55.00,33.84,61.53%,Already ≥ 15% profit – bumped $3.00
GALAXY S22+,128GB,att,broken,$31.00 ,169.0,30.00,169.00,145.48,11.64,15.00,50.00,68.84,38.84,129.47%,35.00,33.84,96.69%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,verizon,flawless,$110.00 ,169.0,108.00,169.00,145.48,11.64,15.00,10.00,108.84,0.84,0.78%,95.00,13.84,14.57%,Repriced to hit 15% profit
GALAXY S22+,128GB,verizon,good,$98.00 ,169.0,93.15,169.00,145.48,11.64,15.00,10.00,108.84,15.69,16.85%,94.00,14.84,15.79%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,128GB,verizon,fair,$64.00 ,169.0,45.00,169.00,145.48,11.64,15.00,30.00,88.84,43.84,97.43%,50.00,38.84,77.68%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,verizon,broken,$23.00 ,169.0,22.00,169.00,145.48,11.64,15.00,50.00,68.84,46.84,212.92%,27.00,41.84,154.97%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,tmobile,flawless,$105.00 ,169.0,110.00,169.00,145.48,11.64,15.00,10.00,108.84,-1.16,-1.05%,95.00,13.84,14.57%,Repriced to hit 15% profit
GALAXY S22+,128GB,tmobile,good,$79.00 ,169.0,93.15,169.00,145.48,11.64,15.00,10.00,108.84,15.69,16.85%,94.00,14.84,15.79%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,128GB,tmobile,fair,$45.00 ,169.0,42.00,169.00,145.48,11.64,15.00,30.00,88.84,46.84,111.53%,47.00,41.84,89.02%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,tmobile,broken,$23.00 ,169.0,22.00,169.00,145.48,11.64,15.00,50.00,68.84,46.84,212.92%,27.00,41.84,154.97%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,128GB,unlocked,flawless,$110.10 ,194.0,128.00,194.00,168.48,13.48,15.00,10.00,130.00,2.00,1.56%,113.00,17.00,15.05%,Repriced to hit 15% profit
GALAXY S22+,128GB,unlocked,good,$110.10 ,194.0,105.00,194.00,168.48,13.48,15.00,10.00,130.00,25.00,23.81%,106.00,24.00,22.64%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,128GB,unlocked,fair,$83.00 ,194.0,76.00,194.00,168.48,13.48,15.00,30.00,110.00,34.00,44.74%,77.00,33.00,42.86%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,128GB,unlocked,broken,$36.00 ,194.0,35.00,194.00,168.48,13.48,15.00,50.00,90.00,55.00,157.15%,40.00,50.00,125.00%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,att,flawless,$128.00 ,194.99,120.00,194.99,169.39,13.55,15.00,10.00,130.84,10.84,9.03%,114.00,16.84,14.77%,Repriced to hit 15% profit
GALAXY S22+,256gb,att,good,$109.00 ,194.99,101.25,194.99,169.39,13.55,15.00,10.00,130.84,29.59,29.22%,102.00,28.84,28.27%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,256gb,att,fair,$77.00 ,194.99,56.00,194.99,169.39,13.55,15.00,30.00,110.84,54.84,97.93%,61.00,49.84,81.70%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,att,broken,$36.00 ,194.99,35.00,194.99,169.39,13.55,15.00,50.00,90.84,55.84,159.54%,40.00,50.84,127.10%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,verizon,flawless,$121.00 ,194.99,118.00,194.99,169.39,13.55,15.00,10.00,130.84,12.84,10.88%,114.00,16.84,14.77%,Repriced to hit 15% profit
GALAXY S22+,256gb,verizon,good,$110.00 ,194.99,101.25,194.99,169.39,13.55,15.00,10.00,130.84,29.59,29.22%,102.00,28.84,28.27%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,256gb,verizon,fair,$77.00 ,194.99,54.00,194.99,169.39,13.55,15.00,30.00,110.84,56.84,105.26%,59.00,51.84,87.86%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,verizon,broken,$30.00 ,194.99,29.00,194.99,169.39,13.55,15.00,50.00,90.84,61.84,213.24%,34.00,56.84,167.18%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,tmobile,flawless,$114.00 ,194.99,120.00,194.99,169.39,13.55,15.00,10.00,130.84,10.84,9.03%,114.00,16.84,14.77%,Repriced to hit 15% profit
GALAXY S22+,256gb,tmobile,good,$91.00 ,194.99,101.25,194.99,169.39,13.55,15.00,10.00,130.84,29.59,29.22%,102.00,28.84,28.27%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,256gb,tmobile,fair,$58.00 ,194.99,51.00,194.99,169.39,13.55,15.00,30.00,110.84,59.84,117.33%,56.00,54.84,97.93%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,tmobile,broken,$30.00 ,194.99,29.00,194.99,169.39,13.55,15.00,50.00,90.84,61.84,213.24%,34.00,56.84,167.18%,Already ≥ 15% profit – bumped $5.00
GALAXY S22+,256gb,unlocked,flawless,$135.86 ,219.99,138.00,219.99,192.39,15.39,15.00,10.00,152.00,14.00,10.14%,132.00,20.00,15.15%,Repriced to hit 15% profit
GALAXY S22+,256gb,unlocked,good,$128.00 ,219.99,117.00,219.99,192.39,15.39,15.00,10.00,152.00,35.00,29.91%,118.00,34.00,28.81%,Already ≥ 15% profit – bumped $1.00
GALAXY S22+,256gb,unlocked,fair,$94.00 ,219.99,86.00,219.99,192.39,15.39,15.00,30.00,132.00,46.00,53.49%,89.00,43.00,48.31%,Already ≥ 15% profit – bumped $3.00
GALAXY S22+,256gb,unlocked,broken,$41.00 ,219.99,40.00,219.99,192.39,15.39,15.00,50.00,112.00,72.00,180.00%,45.00,67.00,148.89%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,att,flawless,$146.90 ,219.0,140.00,219.00,191.48,15.32,15.00,10.00,151.16,11.16,7.97%,131.00,20.16,15.39%,Repriced to hit 15% profit
GALAXY S23,128GB,att,good,$136.00 ,219.0,115.00,219.00,191.48,15.32,15.00,10.00,151.16,36.16,31.44%,116.00,35.16,30.31%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,128GB,att,fair,$92.00 ,219.0,61.00,219.00,191.48,15.32,15.00,30.00,131.16,70.16,115.02%,66.00,65.16,98.73%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,att,broken,$52.00 ,219.0,36.00,219.00,191.48,15.32,15.00,50.00,111.16,75.16,208.78%,41.00,70.16,171.13%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,verizon,flawless,$146.90 ,219.0,148.00,219.00,191.48,15.32,15.00,10.00,151.16,3.16,2.14%,131.00,20.16,15.39%,Repriced to hit 15% profit
GALAXY S23,128GB,verizon,good,$138.00 ,219.0,115.00,219.00,191.48,15.32,15.00,10.00,151.16,36.16,31.44%,116.00,35.16,30.31%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,128GB,verizon,fair,$92.00 ,219.0,61.00,219.00,191.48,15.32,15.00,30.00,131.16,70.16,115.02%,66.00,65.16,98.73%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,verizon,broken,$47.00 ,219.0,36.00,219.00,191.48,15.32,15.00,50.00,111.16,75.16,208.78%,41.00,70.16,171.13%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,tmobile,flawless,$133.00 ,219.0,119.00,219.00,191.48,15.32,15.00,10.00,151.16,32.16,27.03%,120.00,31.16,25.97%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,128GB,tmobile,good,$116.00 ,219.0,90.00,219.00,191.48,15.32,15.00,10.00,151.16,61.16,67.96%,93.00,58.16,62.54%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,128GB,tmobile,fair,$91.00 ,219.0,61.00,219.00,191.48,15.32,15.00,30.00,131.16,70.16,115.02%,66.00,65.16,98.73%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,tmobile,broken,$37.00 ,219.0,26.00,219.00,191.48,15.32,15.00,50.00,111.16,85.16,327.54%,31.00,80.16,258.59%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,128GB,unlocked,flawless,$146.90 ,244.0,157.00,244.00,214.48,17.16,15.00,10.00,172.32,15.32,9.76%,150.00,22.32,14.88%,Repriced to hit 15% profit
GALAXY S23,128GB,unlocked,good,$146.90 ,244.0,136.00,244.00,214.48,17.16,15.00,10.00,172.32,36.32,26.71%,137.00,35.32,25.78%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,128GB,unlocked,fair,$107.00 ,244.0,88.00,244.00,214.48,17.16,15.00,30.00,152.32,64.32,73.09%,91.00,61.32,67.39%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,128GB,unlocked,broken,$57.00 ,244.0,46.00,244.00,214.48,17.16,15.00,50.00,132.32,86.32,187.66%,51.00,81.32,159.45%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,att,flawless,$171.00 ,287.75,156.00,287.75,254.73,20.38,15.00,10.00,209.35,53.35,34.20%,157.00,52.35,33.34%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,256gb,att,good,$156.00 ,287.75,131.00,287.75,254.73,20.38,15.00,10.00,209.35,78.35,59.81%,134.00,75.35,56.23%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,256gb,att,fair,$92.00 ,287.75,70.00,287.75,254.73,20.38,15.00,30.00,189.35,119.35,170.50%,75.00,114.35,152.47%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,att,broken,$57.00 ,287.75,41.00,287.75,254.73,20.38,15.00,50.00,169.35,128.35,313.05%,46.00,123.35,268.16%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,verizon,flawless,$179.00 ,287.75,160.00,287.75,254.73,20.38,15.00,10.00,209.35,49.35,30.84%,161.00,48.35,30.03%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,256gb,verizon,good,$156.00 ,287.75,135.00,287.75,254.73,20.38,15.00,10.00,209.35,74.35,55.08%,138.00,71.35,51.70%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,256gb,verizon,fair,$92.00 ,287.75,65.00,287.75,254.73,20.38,15.00,30.00,189.35,124.35,191.31%,70.00,119.35,170.50%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,verizon,broken,$51.00 ,287.75,41.00,287.75,254.73,20.38,15.00,50.00,169.35,128.35,313.05%,46.00,123.35,268.16%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,tmobile,flawless,$159.00 ,287.75,144.00,287.75,254.73,20.38,15.00,10.00,209.35,65.35,45.38%,147.00,62.35,42.42%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,256gb,tmobile,good,$137.00 ,287.75,109.00,287.75,254.73,20.38,15.00,10.00,209.35,100.35,92.07%,114.00,95.35,83.64%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,tmobile,fair,$92.00 ,287.75,66.00,287.75,254.73,20.38,15.00,30.00,189.35,123.35,186.90%,71.00,118.35,166.69%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,tmobile,broken,$42.00 ,287.75,32.00,287.75,254.73,20.38,15.00,50.00,169.35,137.35,429.22%,37.00,132.35,357.71%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,unlocked,flawless,$183.70 ,312.75,167.00,312.75,277.73,22.22,15.00,10.00,230.51,63.51,38.03%,168.00,62.51,37.21%,Already ≥ 15% profit – bumped $1.00
GALAXY S23,256gb,unlocked,good,$176.00 ,312.75,155.00,312.75,277.73,22.22,15.00,10.00,230.51,75.51,48.72%,158.00,72.51,45.89%,Already ≥ 15% profit – bumped $3.00
GALAXY S23,256gb,unlocked,fair,$127.00 ,312.75,106.00,312.75,277.73,22.22,15.00,30.00,210.51,104.51,98.60%,111.00,99.51,89.65%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,256gb,unlocked,broken,$62.00 ,312.75,51.00,312.75,277.73,22.22,15.00,50.00,190.51,139.51,273.55%,56.00,134.51,240.20%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,att,flawless,$171.00 ,370.0,130.00,370.00,330.40,26.43,15.00,10.00,278.97,148.97,114.59%,135.00,143.97,106.64%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,att,good,$156.00 ,370.0,125.00,370.00,330.40,26.43,15.00,10.00,278.97,153.97,123.17%,130.00,148.97,114.59%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,att,fair,$92.00 ,370.0,78.00,370.00,330.40,26.43,15.00,30.00,258.97,180.97,232.01%,83.00,175.97,212.01%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,att,broken,$57.00 ,370.0,30.00,370.00,330.40,26.43,15.00,50.00,238.97,208.97,696.56%,35.00,203.97,582.77%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,verizon,flawless,$179.00 ,370.0,149.00,370.00,330.40,26.43,15.00,10.00,278.97,129.97,87.23%,154.00,124.97,81.15%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,verizon,good,$156.00 ,370.0,124.00,370.00,330.40,26.43,15.00,10.00,278.97,154.97,124.97%,129.00,149.97,116.25%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,verizon,fair,$92.00 ,370.0,77.00,370.00,330.40,26.43,15.00,30.00,258.97,181.97,236.32%,82.00,176.97,215.81%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,verizon,broken,$51.00 ,370.0,27.00,370.00,330.40,26.43,15.00,50.00,238.97,211.97,785.07%,32.00,206.97,646.78%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,tmobile,flawless,$159.00 ,370.0,136.00,370.00,330.40,26.43,15.00,10.00,278.97,142.97,105.12%,141.00,137.97,97.85%,Already ≥ 15% profit – bumped $5.00
GALAXY S23,512GB,tmobile,good,$137.00 ,370.0,119.00,370.00,330.40,26.43,15.00,10.00,278.97,159.97,134.43%,124.00,154.97,124.97%,Already ≥ 15% profit – bumped $5.00
